"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"2314","consent.html","external-html","0","2411","0.0-0.0","gun188gkt8wvz03j2nqj","female","battle","","","","","",""
"1972","","image-button-response","1","4386","0.0-1.0","gun188gkt8wvz03j2nqj","female","battle","check-1.png","1","check1","","",""
"4315","","image-button-response","2","8703","0.0-2.0","gun188gkt8wvz03j2nqj","female","battle","check-2.png","2","check2","","",""
"4354","","instructions","3","13058","0.0-3.0","gun188gkt8wvz03j2nqj","female","battle","","","","[{""page_index"":0,""viewing_time"":1466},{""page_index"":1,""viewing_time"":1127},{""page_index"":2,""viewing_time"":996},{""page_index"":3,""viewing_time"":764}]","",""
"4834","","html-slider-response","4","17893","0.0-4.0","gun188gkt8wvz03j2nqj","female","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>","","trial","","17",""
"14593","","survey-text","5","32488","0.0-5.0","gun188gkt8wvz03j2nqj","female","battle","","","description","","","{""Q0"":""a place where she needs money.  she needs others to help""}"
"2081","","survey-likert","6","34570","0.0-6.0-0.0","gun188gkt8wvz03j2nqj","female","battle","","","sympathy","","","{""Q0"":3}"
"1946","","survey-likert","7","36517","0.0-6.0-1.0","gun188gkt8wvz03j2nqj","female","battle","","","urgent","","","{""Q0"":3}"
"2978","","survey-text","8","39495","0.0-7.0","gun188gkt8wvz03j2nqj","female","battle","","","past-donations","","","{""Q0"":""0""}"
"1990","","survey-multi-choice","9","41488","0.0-8.0-0.0","gun188gkt8wvz03j2nqj","female","battle","","","ff-cancer","","","{""Q0"":""No""}"
"1641","","survey-multi-choice","10","43130","0.0-8.0-1.0","gun188gkt8wvz03j2nqj","female","battle","","","self-cancer","","","{""Q0"":""No""}"
"6953","","survey-multi-choice","11","50088","0.0-9.0","gun188gkt8wvz03j2nqj","female","battle","","","demographics","","","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"2883","","survey-text","12","52971","0.0-10.0","gun188gkt8wvz03j2nqj","female","battle","","","age","","","{""Q0"":""43""}"
"1691","","survey-text","13","54664","0.0-11.0","gun188gkt8wvz03j2nqj","female","battle","","","purpose","","","{""Q0"":""""}"
"1165","","survey-text","14","55830","0.0-12.0","gun188gkt8wvz03j2nqj","female","battle","","","feedback","","","{""Q0"":""""}"
"4810","debrief.html","external-html","15","60911","0.0-13.0","gun188gkt8wvz03j2nqj","female","battle","","","","","",""
