"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"3526","consent.html","external-html","0","3553","0.0-0.0","a6wokkglu2bnkcwykbst","female","journey","","","","","",""
"1545","","image-button-response","1","5099","0.0-1.0","a6wokkglu2bnkcwykbst","female","journey","check-1.png","1","check1","","",""
"1969","","image-button-response","2","7069","0.0-2.0","a6wokkglu2bnkcwykbst","female","journey","check-2.png","2","check2","","",""
"7669","","instructions","3","14739","0.0-3.0","a6wokkglu2bnkcwykbst","female","journey","","","","[{""page_index"":0,""viewing_time"":1523},{""page_index"":1,""viewing_time"":2682},{""page_index"":2,""viewing_time"":2382},{""page_index"":3,""viewing_time"":1082}]","",""
"30270","","html-slider-response","4","45012","0.0-4.0","a6wokkglu2bnkcwykbst","female","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fj.png"" class=""main-trial""/>","","trial","","0",""
"41782","","survey-text","5","86795","0.0-5.0","a6wokkglu2bnkcwykbst","female","journey","","","description","","","{""Q0"":""Jennifer has Stage 2 Lymphoma.  She will require ongoing chemo treatment to treat it.  She is doing well but fatigues and nauseous.""}"
"4961","","survey-likert","6","91758","0.0-6.0-0.0","a6wokkglu2bnkcwykbst","female","journey","","","urgent","","","{""Q0"":3}"
"4350","","survey-likert","7","96110","0.0-6.0-1.0","a6wokkglu2bnkcwykbst","female","journey","","","sympathy","","","{""Q0"":4}"
"11381","","survey-text","8","107491","0.0-7.0","a6wokkglu2bnkcwykbst","female","journey","","","past-donations","","","{""Q0"":""10""}"
"3058","","survey-multi-choice","9","110552","0.0-8.0-0.0","a6wokkglu2bnkcwykbst","female","journey","","","self-cancer","","","{""Q0"":""No""}"
"2666","","survey-multi-choice","10","113219","0.0-8.0-1.0","a6wokkglu2bnkcwykbst","female","journey","","","ff-cancer","","","{""Q0"":""Yes""}"
"12854","","survey-multi-choice","11","126078","0.0-9.0","a6wokkglu2bnkcwykbst","female","journey","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4682","","survey-text","12","130761","0.0-10.0","a6wokkglu2bnkcwykbst","female","journey","","","age","","","{""Q0"":""42""}"
"92235","","survey-text","13","222997","0.0-11.0","a6wokkglu2bnkcwykbst","female","journey","","","purpose","","","{""Q0"":""You were testing to see how much money I would donate if I knew I would get the balance after the donation.  As I do not believe this person is real for one, and I never donate money to anyone I have only just read about on the internet, I chose not to donate anything.""}"
"2497","","survey-text","14","225495","0.0-12.0","a6wokkglu2bnkcwykbst","female","journey","","","feedback","","","{""Q0"":""""}"
"27329","debrief.html","external-html","15","253122","0.0-13.0","a6wokkglu2bnkcwykbst","female","journey","","","","","",""
