"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"9105","consent.html","external-html","0","10193","0.0-0.0","r1qh5pg5agamca8bqoc8","male","battle","","","","","",""
"2620","","image-button-response","1","12821","0.0-1.0","r1qh5pg5agamca8bqoc8","male","battle","check-1.png","1","check1","","",""
"5100","","image-button-response","2","17926","0.0-2.0","r1qh5pg5agamca8bqoc8","male","battle","check-2.png","2","check2","","",""
"17068","","instructions","3","34997","0.0-3.0","r1qh5pg5agamca8bqoc8","male","battle","","","","[{""page_index"":0,""viewing_time"":2971},{""page_index"":1,""viewing_time"":6495},{""page_index"":2,""viewing_time"":6512},{""page_index"":3,""viewing_time"":1088}]","",""
"6139","","html-slider-response","4","41140","0.0-4.0","r1qh5pg5agamca8bqoc8","male","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mb.png"" class=""main-trial""/>","","trial","","33",""
"415297","","survey-text","5","456440","0.0-5.0","r1qh5pg5agamca8bqoc8","male","battle","","","description","","","{""Q0"":""Jason is diagnosed with Stage II lymphoma. He is in immediate surgery. We have to support Jason with money and support""}"
"2861","","survey-likert","6","459305","0.0-6.0-0.0","r1qh5pg5agamca8bqoc8","male","battle","","","urgent","","","{""Q0"":3}"
"3507","","survey-likert","7","462816","0.0-6.0-1.0","r1qh5pg5agamca8bqoc8","male","battle","","","sympathy","","","{""Q0"":4}"
"2550","","survey-text","8","465369","0.0-7.0","r1qh5pg5agamca8bqoc8","male","battle","","","past-donations","","","{""Q0"":""3""}"
"3419","","survey-multi-choice","9","468794","0.0-8.0-0.0","r1qh5pg5agamca8bqoc8","male","battle","","","ff-cancer","","","{""Q0"":""No""}"
"2178","","survey-multi-choice","10","470978","0.0-8.0-1.0","r1qh5pg5agamca8bqoc8","male","battle","","","self-cancer","","","{""Q0"":""No""}"
"8713","","survey-multi-choice","11","479706","0.0-9.0","r1qh5pg5agamca8bqoc8","male","battle","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"6788","","survey-text","12","486496","0.0-10.0","r1qh5pg5agamca8bqoc8","male","battle","","","age","","","{""Q0"":""32""}"
"1398","","survey-text","13","487896","0.0-11.0","r1qh5pg5agamca8bqoc8","male","battle","","","purpose","","","{""Q0"":""""}"
"630","","survey-text","14","488528","0.0-12.0","r1qh5pg5agamca8bqoc8","male","battle","","","feedback","","","{""Q0"":""""}"
"4718","debrief.html","external-html","15","496080","0.0-13.0","r1qh5pg5agamca8bqoc8","male","battle","","","","","",""
