"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"7045","consent.html","external-html","0","7479","0.0-0.0","vyrarkjtgyr52yj1aerx","male","literal","","","","","",""
"6578","","image-button-response","1","14062","0.0-1.0","vyrarkjtgyr52yj1aerx","male","literal","check-1.png","2","check1","","",""
"10848","","image-button-response","2","24911","0.0-2.0","vyrarkjtgyr52yj1aerx","male","literal","check-2.png","2","check2","","",""
"19413","","instructions","3","44325","0.0-3.0","vyrarkjtgyr52yj1aerx","male","literal","","","","[{""page_index"":0,""viewing_time"":9088},{""page_index"":1,""viewing_time"":4700},{""page_index"":2,""viewing_time"":3955},{""page_index"":3,""viewing_time"":1670}]","",""
"11990","","html-slider-response","4","56316","0.0-4.0","vyrarkjtgyr52yj1aerx","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>","","trial","","25",""
"98117","","survey-text","5","154435","0.0-5.0","vyrarkjtgyr52yj1aerx","male","literal","","","description","","","{""Q0"":""he is very bad in condition.\nplease donate if you are able.""}"
"16049","","survey-likert","6","170485","0.0-6.0-0.0","vyrarkjtgyr52yj1aerx","male","literal","","","sympathy","","","{""Q0"":3}"
"4726","","survey-likert","7","175212","0.0-6.0-1.0","vyrarkjtgyr52yj1aerx","male","literal","","","urgent","","","{""Q0"":2}"
"5732","","survey-text","8","180946","0.0-7.0","vyrarkjtgyr52yj1aerx","male","literal","","","past-donations","","","{""Q0"":""5""}"
"6357","","survey-multi-choice","9","187306","0.0-8.0-0.0","vyrarkjtgyr52yj1aerx","male","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"6298","","survey-multi-choice","10","193606","0.0-8.0-1.0","vyrarkjtgyr52yj1aerx","male","literal","","","self-cancer","","","{""Q0"":""Yes""}"
"24363","","survey-multi-choice","11","217976","0.0-9.0","vyrarkjtgyr52yj1aerx","male","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"6717","","survey-text","12","224695","0.0-10.0","vyrarkjtgyr52yj1aerx","male","literal","","","age","","","{""Q0"":""28""}"
"6270","","survey-text","13","230965","0.0-11.0","vyrarkjtgyr52yj1aerx","male","literal","","","purpose","","","{""Q0"":""""}"
"2313","","survey-text","14","233279","0.0-12.0","vyrarkjtgyr52yj1aerx","male","literal","","","feedback","","","{""Q0"":""""}"
"5782","debrief.html","external-html","15","240299","0.0-13.0","vyrarkjtgyr52yj1aerx","male","literal","","","","","",""
