,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,34437,consent.html,external-html,0,35255,0.0-0.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,,,,
1,7448,,image-button-response,1,42708,0.0-1.0,ec6b8mxrj9m0z4k0v2ns,male,journey,check-1.png,1.0,check1,,,
2,7703,,image-button-response,2,50414,0.0-2.0,ec6b8mxrj9m0z4k0v2ns,male,journey,check-2.png,2.0,check2,,,
3,95529,,instructions,3,145944,0.0-3.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,,"[{""page_index"":0,""viewing_time"":17504},{""page_index"":1,""viewing_time"":47131},{""page_index"":2,""viewing_time"":27983},{""page_index"":3,""viewing_time"":2909}]",,
4,122987,,html-slider-response,4,268934,0.0-4.0,ec6b8mxrj9m0z4k0v2ns,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,30.0,
5,22039,,survey-text,5,290977,0.0-5.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,description,,,"{""Q0"":""Very bad situation""}"
6,12545,,survey-likert,6,303526,0.0-6.0-0.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,urgent,,,"{""Q0"":5}"
7,4942,,survey-likert,7,308480,0.0-6.0-1.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,sympathy,,,"{""Q0"":4}"
8,11210,,survey-text,8,319701,0.0-7.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,past-donations,,,"{""Q0"":""3""}"
9,4941,,survey-multi-choice,9,324646,0.0-8.0-0.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,8423,,survey-multi-choice,10,333083,0.0-8.0-1.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,13236,,survey-multi-choice,11,346337,0.0-9.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,7032,,survey-text,12,353378,0.0-10.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,age,,,"{""Q0"":""41""}"
13,9890,,survey-text,13,363271,0.0-11.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,purpose,,,"{""Q0"":""Nothing""}"
14,6529,,survey-text,14,369801,0.0-12.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,feedback,,,"{""Q0"":""Nothing""}"
15,12226,debrief.html,external-html,15,384623,0.0-13.0,ec6b8mxrj9m0z4k0v2ns,male,journey,,,,,,
