,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,6624,consent.html,external-html,0,6731,0.0-0.0,prhmsbocvgso1m2rm9cu,male,literal,,,,,,
1,2085,,image-button-response,1,8820,0.0-1.0,prhmsbocvgso1m2rm9cu,male,literal,check-1.png,1.0,check1,,,
2,2318,,image-button-response,2,11139,0.0-2.0,prhmsbocvgso1m2rm9cu,male,literal,check-2.png,2.0,check2,,,
3,9511,,instructions,3,20651,0.0-3.0,prhmsbocvgso1m2rm9cu,male,literal,,,,"[{""page_index"":0,""viewing_time"":3851},{""page_index"":1,""viewing_time"":1539},{""page_index"":2,""viewing_time"":3537},{""page_index"":3,""viewing_time"":584}]",,
4,42421,,html-slider-response,4,63075,0.0-4.0,prhmsbocvgso1m2rm9cu,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,3022,,survey-text,5,66098,0.0-5.0,prhmsbocvgso1m2rm9cu,male,literal,,,description,,,"{""Q0"":""""}"
6,2354,,survey-likert,6,68454,0.0-6.0-0.0,prhmsbocvgso1m2rm9cu,male,literal,,,sympathy,,,"{""Q0"":4}"
7,3901,,survey-likert,7,72358,0.0-6.0-1.0,prhmsbocvgso1m2rm9cu,male,literal,,,urgent,,,"{""Q0"":3}"
8,4634,,survey-text,8,76998,0.0-7.0,prhmsbocvgso1m2rm9cu,male,literal,,,past-donations,,,"{""Q0"":""1""}"
9,2044,,survey-multi-choice,9,79045,0.0-8.0-0.0,prhmsbocvgso1m2rm9cu,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,3165,,survey-multi-choice,10,82214,0.0-8.0-1.0,prhmsbocvgso1m2rm9cu,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,11804,,survey-multi-choice,11,94028,0.0-9.0,prhmsbocvgso1m2rm9cu,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Prefer not to say"",""Q3"":""Yes""}"
12,4613,,survey-text,12,98647,0.0-10.0,prhmsbocvgso1m2rm9cu,male,literal,,,age,,,"{""Q0"":""20""}"
13,6836,,survey-text,13,105485,0.0-11.0,prhmsbocvgso1m2rm9cu,male,literal,,,purpose,,,"{""Q0"":""To see how much donation we give to charity""}"
14,1264,,survey-text,14,106750,0.0-12.0,prhmsbocvgso1m2rm9cu,male,literal,,,feedback,,,"{""Q0"":""""}"
15,5942,debrief.html,external-html,15,112975,0.0-13.0,prhmsbocvgso1m2rm9cu,male,literal,,,,,,
