"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"20005","consent.html","external-html","0","20107","0.0-0.0","fghrn5fsftsqq8e7mawl","male","literal","","","","","",""
"2035","","image-button-response","1","22144","0.0-1.0","fghrn5fsftsqq8e7mawl","male","literal","check-1.png","1","check1","","",""
"3071","","image-button-response","2","25216","0.0-2.0","fghrn5fsftsqq8e7mawl","male","literal","check-2.png","2","check2","","",""
"27727","","instructions","3","52944","0.0-3.0","fghrn5fsftsqq8e7mawl","male","literal","","","","[{""page_index"":0,""viewing_time"":7543},{""page_index"":1,""viewing_time"":13928},{""page_index"":2,""viewing_time"":4800},{""page_index"":3,""viewing_time"":1456}]","",""
"49815","","html-slider-response","4","102760","0.0-4.0","fghrn5fsftsqq8e7mawl","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>","","trial","","40",""
"47231","","survey-text","5","149992","0.0-5.0","fghrn5fsftsqq8e7mawl","male","literal","","","description","","","{""Q0"":""He had surgery and then was diagnosed with cancer on top of everything.  He is suffering and needs monetary help for all the medical costs.""}"
"6031","","survey-likert","6","156024","0.0-6.0-0.0","fghrn5fsftsqq8e7mawl","male","literal","","","urgent","","","{""Q0"":5}"
"2847","","survey-likert","7","158872","0.0-6.0-1.0","fghrn5fsftsqq8e7mawl","male","literal","","","sympathy","","","{""Q0"":6}"
"6942","","survey-text","8","165816","0.0-7.0","fghrn5fsftsqq8e7mawl","male","literal","","","past-donations","","","{""Q0"":""10""}"
"3767","","survey-multi-choice","9","169584","0.0-8.0-0.0","fghrn5fsftsqq8e7mawl","male","literal","","","ff-cancer","","","{""Q0"":""No""}"
"2654","","survey-multi-choice","10","172240","0.0-8.0-1.0","fghrn5fsftsqq8e7mawl","male","literal","","","self-cancer","","","{""Q0"":""No""}"
"10939","","survey-multi-choice","11","183184","0.0-9.0","fghrn5fsftsqq8e7mawl","male","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"3566","","survey-text","12","186751","0.0-10.0","fghrn5fsftsqq8e7mawl","male","literal","","","age","","","{""Q0"":""54""}"
"17751","","survey-text","13","204503","0.0-11.0","fghrn5fsftsqq8e7mawl","male","literal","","","purpose","","","{""Q0"":""Compassion""}"
"2183","","survey-text","14","206687","0.0-12.0","fghrn5fsftsqq8e7mawl","male","literal","","","feedback","","","{""Q0"":""""}"
"16670","debrief.html","external-html","15","223665","0.0-13.0","fghrn5fsftsqq8e7mawl","male","literal","","","","","",""
