"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"9304","consent.html","external-html","0","9406","0.0-0.0","4xcuahnb818kexs9m8cz","female","literal","","","","","",""
"3167","","image-button-response","1","12583","0.0-1.0","4xcuahnb818kexs9m8cz","female","literal","check-1.png","1","check1","","",""
"3907","","image-button-response","2","16494","0.0-2.0","4xcuahnb818kexs9m8cz","female","literal","check-2.png","2","check2","","",""
"18137","","instructions","3","34633","0.0-3.0","4xcuahnb818kexs9m8cz","female","literal","","","","[{""page_index"":0,""viewing_time"":4840},{""page_index"":1,""viewing_time"":7192},{""page_index"":2,""viewing_time"":4584},{""page_index"":3,""viewing_time"":1519}]","",""
"30009","","html-slider-response","4","64646","0.0-4.0","4xcuahnb818kexs9m8cz","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","","trial","","35",""
"55180","","survey-text","5","119830","0.0-5.0","4xcuahnb818kexs9m8cz","female","literal","","","description","","","{""Q0"":""Jennifer has lymphoma and needs help to pay for hospital visits and other costs while she goes through chemotherapy.  I believe that she is a very nice and professional young woman that needs our help.""}"
"5315","","survey-likert","6","125150","0.0-6.0-0.0","4xcuahnb818kexs9m8cz","female","literal","","","urgent","","","{""Q0"":4}"
"4763","","survey-likert","7","129917","0.0-6.0-1.0","4xcuahnb818kexs9m8cz","female","literal","","","sympathy","","","{""Q0"":6}"
"4216","","survey-text","8","134137","0.0-7.0","4xcuahnb818kexs9m8cz","female","literal","","","past-donations","","","{""Q0"":""3""}"
"2363","","survey-multi-choice","9","136508","0.0-8.0-0.0","4xcuahnb818kexs9m8cz","female","literal","","","self-cancer","","","{""Q0"":""No""}"
"4771","","survey-multi-choice","10","141285","0.0-8.0-1.0","4xcuahnb818kexs9m8cz","female","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"11429","","survey-multi-choice","11","152734","0.0-9.0","4xcuahnb818kexs9m8cz","female","literal","","","demographics","","","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"3988","","survey-text","12","156726","0.0-10.0","4xcuahnb818kexs9m8cz","female","literal","","","age","","","{""Q0"":""36""}"
"2544","","survey-text","13","159273","0.0-11.0","4xcuahnb818kexs9m8cz","female","literal","","","purpose","","","{""Q0"":""""}"
"1397","","survey-text","14","160672","0.0-12.0","4xcuahnb818kexs9m8cz","female","literal","","","feedback","","","{""Q0"":""""}"
"4334","debrief.html","external-html","15","165358","0.0-13.0","4xcuahnb818kexs9m8cz","female","literal","","","","","",""
