,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,19206,consent.html,external-html,0,19450,0.0-0.0,6nns1j4ge62ghln8aw15,male,journey,,,,,,
1,2949,,image-button-response,1,22406,0.0-1.0,6nns1j4ge62ghln8aw15,male,journey,check-1.png,1.0,check1,,,
2,4127,,image-button-response,2,26540,0.0-2.0,6nns1j4ge62ghln8aw15,male,journey,check-2.png,2.0,check2,,,
3,31568,,instructions,3,58113,0.0-3.0,6nns1j4ge62ghln8aw15,male,journey,,,,"[{""page_index"":0,""viewing_time"":6306},{""page_index"":1,""viewing_time"":17336},{""page_index"":2,""viewing_time"":6322},{""page_index"":3,""viewing_time"":1603}]",,
4,81077,,html-slider-response,4,139204,0.0-4.0,6nns1j4ge62ghln8aw15,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,10.0,
5,52768,,survey-text,5,191978,0.0-5.0,6nns1j4ge62ghln8aw15,male,journey,,,description,,,"{""Q0"":""Jason has a long fight with cancer ahead of him and has a strong mental attitude about making it to the end of the road.  He already had surgery and is now faced with several months of chemo and possibly radiation.""}"
6,7760,,survey-likert,6,199748,0.0-6.0-0.0,6nns1j4ge62ghln8aw15,male,journey,,,urgent,,,"{""Q0"":4}"
7,5585,,survey-likert,7,205339,0.0-6.0-1.0,6nns1j4ge62ghln8aw15,male,journey,,,sympathy,,,"{""Q0"":5}"
8,4812,,survey-text,8,210158,0.0-7.0,6nns1j4ge62ghln8aw15,male,journey,,,past-donations,,,"{""Q0"":""6""}"
9,3571,,survey-multi-choice,9,213739,0.0-8.0-0.0,6nns1j4ge62ghln8aw15,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,3586,,survey-multi-choice,10,217334,0.0-8.0-1.0,6nns1j4ge62ghln8aw15,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,11547,,survey-multi-choice,11,228906,0.0-9.0,6nns1j4ge62ghln8aw15,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,3809,,survey-text,12,232720,0.0-10.0,6nns1j4ge62ghln8aw15,male,journey,,,age,,,"{""Q0"":""47""}"
13,12530,,survey-text,13,245253,0.0-11.0,6nns1j4ge62ghln8aw15,male,journey,,,purpose,,,"{""Q0"":""Whether or not people were likely to donate to strangers.""}"
14,4353,,survey-text,14,249609,0.0-12.0,6nns1j4ge62ghln8aw15,male,journey,,,feedback,,,"{""Q0"":""Thank you""}"
15,12557,debrief.html,external-html,15,262291,0.0-13.0,6nns1j4ge62ghln8aw15,male,journey,,,,,,
