,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,24913,consent.html,external-html,0,25133,0.0-0.0,qgqun6n8usfo26sypny1,female,literal,,,,,,
1,4622,,image-button-response,1,29765,0.0-1.0,qgqun6n8usfo26sypny1,female,literal,check-1.png,1.0,check1,,,
2,4844,,image-button-response,2,34613,0.0-2.0,qgqun6n8usfo26sypny1,female,literal,check-2.png,0.0,check2,,,
3,54921,,instructions,3,89536,0.0-3.0,qgqun6n8usfo26sypny1,female,literal,,,,"[{""page_index"":0,""viewing_time"":16653},{""page_index"":1,""viewing_time"":29828},{""page_index"":2,""viewing_time"":6946},{""page_index"":3,""viewing_time"":1492}]",,
4,119743,,html-slider-response,4,209285,0.0-4.0,qgqun6n8usfo26sypny1,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,45.0,
5,46862,,survey-text,5,256151,0.0-5.0,qgqun6n8usfo26sypny1,female,literal,,,description,,,"{""Q0"":""She going to chemotherapy for every 21 days for 3 to  months.""}"
6,15014,,survey-likert,6,271170,0.0-6.0-0.0,qgqun6n8usfo26sypny1,female,literal,,,urgent,,,"{""Q0"":6}"
7,5166,,survey-likert,7,276341,0.0-6.0-1.0,qgqun6n8usfo26sypny1,female,literal,,,sympathy,,,"{""Q0"":5}"
8,7616,,survey-text,8,283962,0.0-7.0,qgqun6n8usfo26sypny1,female,literal,,,past-donations,,,"{""Q0"":""2""}"
9,3808,,survey-multi-choice,9,287777,0.0-8.0-0.0,qgqun6n8usfo26sypny1,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,5378,,survey-multi-choice,10,293161,0.0-8.0-1.0,qgqun6n8usfo26sypny1,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,15236,,survey-multi-choice,11,308421,0.0-9.0,qgqun6n8usfo26sypny1,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,5810,,survey-text,12,314236,0.0-10.0,qgqun6n8usfo26sypny1,female,literal,,,age,,,"{""Q0"":""29""}"
13,4122,,survey-text,13,318362,0.0-11.0,qgqun6n8usfo26sypny1,female,literal,,,purpose,,,"{""Q0"":""""}"
14,2392,,survey-text,14,320757,0.0-12.0,qgqun6n8usfo26sypny1,female,literal,,,feedback,,,"{""Q0"":""""}"
15,39685,debrief.html,external-html,15,360823,0.0-13.0,qgqun6n8usfo26sypny1,female,literal,,,,,,
