,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,11365,consent.html,external-html,0,11719,0.0-0.0,5btryvsnh7gk6t83c4up,female,journey,,,,,,
1,1920,,image-button-response,1,13658,0.0-1.0,5btryvsnh7gk6t83c4up,female,journey,check-1.png,1.0,check1,,,
2,2884,,image-button-response,2,16550,0.0-2.0,5btryvsnh7gk6t83c4up,female,journey,check-2.png,2.0,check2,,,
3,12479,,instructions,3,29033,0.0-3.0,5btryvsnh7gk6t83c4up,female,journey,,,,"[{""page_index"":0,""viewing_time"":2883},{""page_index"":1,""viewing_time"":5797},{""page_index"":2,""viewing_time"":2812},{""page_index"":3,""viewing_time"":982}]",,
4,24016,,html-slider-response,4,53058,0.0-4.0,5btryvsnh7gk6t83c4up,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,5.0,
5,20457,,survey-text,5,73523,0.0-5.0,5btryvsnh7gk6t83c4up,female,journey,,,description,,,"{""Q0"":""Jennifer has cancer. She is struggling and will have a long journey toward recovery. She needs help during this time. ""}"
6,4672,,survey-likert,6,78203,0.0-6.0-0.0,5btryvsnh7gk6t83c4up,female,journey,,,sympathy,,,"{""Q0"":6}"
7,3750,,survey-likert,7,81959,0.0-6.0-1.0,5btryvsnh7gk6t83c4up,female,journey,,,urgent,,,"{""Q0"":3}"
8,4721,,survey-text,8,86687,0.0-7.0,5btryvsnh7gk6t83c4up,female,journey,,,past-donations,,,"{""Q0"":""4""}"
9,3029,,survey-multi-choice,9,89728,0.0-8.0-0.0,5btryvsnh7gk6t83c4up,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,2241,,survey-multi-choice,10,91980,0.0-8.0-1.0,5btryvsnh7gk6t83c4up,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,9686,,survey-multi-choice,11,101695,0.0-9.0,5btryvsnh7gk6t83c4up,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Professional degree (e.g. MD, DDS, DVM)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,3050,,survey-text,12,104751,0.0-10.0,5btryvsnh7gk6t83c4up,female,journey,,,age,,,"{""Q0"":""35""}"
13,7120,,survey-text,13,111877,0.0-11.0,5btryvsnh7gk6t83c4up,female,journey,,,purpose,,,"{""Q0"":""How people feel about charity""}"
14,2742,,survey-text,14,114622,0.0-12.0,5btryvsnh7gk6t83c4up,female,journey,,,feedback,,,"{""Q0"":""None""}"
15,6560,debrief.html,external-html,15,121443,0.0-13.0,5btryvsnh7gk6t83c4up,female,journey,,,,,,
