,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,8080,consent.html,external-html,0,8202,0.0-0.0,a8dfpmq4njbfs86czt4e,male,journey,,,,,,
1,1734,,image-button-response,1,9950,0.0-1.0,a8dfpmq4njbfs86czt4e,male,journey,check-1.png,1.0,check1,,,
2,2617,,image-button-response,2,12572,0.0-2.0,a8dfpmq4njbfs86czt4e,male,journey,check-2.png,2.0,check2,,,
3,23516,,instructions,3,36089,0.0-3.0,a8dfpmq4njbfs86czt4e,male,journey,,,,"[{""page_index"":0,""viewing_time"":3223},{""page_index"":1,""viewing_time"":14759},{""page_index"":2,""viewing_time"":4342},{""page_index"":3,""viewing_time"":1190}]",,
4,16717,,html-slider-response,4,52811,0.0-4.0,a8dfpmq4njbfs86czt4e,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,25.0,
5,16694,,survey-text,5,69507,0.0-5.0,a8dfpmq4njbfs86czt4e,male,journey,,,description,,,"{""Q0"":""Jason has lymphoma which is a form of cancer.""}"
6,7900,,survey-likert,6,77411,0.0-6.0-0.0,a8dfpmq4njbfs86czt4e,male,journey,,,urgent,,,"{""Q0"":5}"
7,4770,,survey-likert,7,82184,0.0-6.0-1.0,a8dfpmq4njbfs86czt4e,male,journey,,,sympathy,,,"{""Q0"":5}"
8,2345,,survey-text,8,84533,0.0-7.0,a8dfpmq4njbfs86czt4e,male,journey,,,past-donations,,,"{""Q0"":""2""}"
9,2862,,survey-multi-choice,9,87405,0.0-8.0-0.0,a8dfpmq4njbfs86czt4e,male,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,2084,,survey-multi-choice,10,89495,0.0-8.0-1.0,a8dfpmq4njbfs86czt4e,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,7232,,survey-multi-choice,11,96749,0.0-9.0,a8dfpmq4njbfs86czt4e,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
12,3180,,survey-text,12,99936,0.0-10.0,a8dfpmq4njbfs86czt4e,male,journey,,,age,,,"{""Q0"":""40""}"
13,2324,,survey-text,13,102262,0.0-11.0,a8dfpmq4njbfs86czt4e,male,journey,,,purpose,,,"{""Q0"":""""}"
14,2144,,survey-text,14,104410,0.0-12.0,a8dfpmq4njbfs86czt4e,male,journey,,,feedback,,,"{""Q0"":""""}"
15,7794,debrief.html,external-html,15,112631,0.0-13.0,a8dfpmq4njbfs86czt4e,male,journey,,,,,,
