,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,9053,consent.html,external-html,0,9193,0.0-0.0,snr8zhlne5rggey4nmtb,male,literal,,,,,,
1,3933,,image-button-response,1,13131,0.0-1.0,snr8zhlne5rggey4nmtb,male,literal,check-1.png,1.0,check1,,,
2,5757,,image-button-response,2,18889,0.0-2.0,snr8zhlne5rggey4nmtb,male,literal,check-2.png,2.0,check2,,,
3,40595,,instructions,3,59485,0.0-3.0,snr8zhlne5rggey4nmtb,male,literal,,,,"[{""page_index"":0,""viewing_time"":8439},{""page_index"":1,""viewing_time"":22377},{""page_index"":2,""viewing_time"":8432},{""page_index"":3,""viewing_time"":1347}]",,
4,50301,,html-slider-response,4,109789,0.0-4.0,snr8zhlne5rggey4nmtb,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,91817,,survey-text,5,201609,0.0-5.0,snr8zhlne5rggey4nmtb,male,literal,,,description,,,"{""Q0"":""Jason is a sweet kid that has a heart of Gold and is very caring. I heard that Jason has Lymphoma and needs some help for a donation to help him. I know Jason is a good friend and would be very appreciative even with a small donation to help him. Lets try and get rid of his Lymphoma. ""}"
6,6660,,survey-likert,6,208271,0.0-6.0-0.0,snr8zhlne5rggey4nmtb,male,literal,,,urgent,,,"{""Q0"":5}"
7,5212,,survey-likert,7,213486,0.0-6.0-1.0,snr8zhlne5rggey4nmtb,male,literal,,,sympathy,,,"{""Q0"":5}"
8,71093,,survey-text,8,284581,0.0-7.0,snr8zhlne5rggey4nmtb,male,literal,,,past-donations,,,"{""Q0"":""10""}"
9,6272,,survey-multi-choice,9,290857,0.0-8.0-0.0,snr8zhlne5rggey4nmtb,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,3648,,survey-multi-choice,10,294509,0.0-8.0-1.0,snr8zhlne5rggey4nmtb,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,11265,,survey-multi-choice,11,305805,0.0-9.0,snr8zhlne5rggey4nmtb,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,6370,,survey-text,12,312177,0.0-10.0,snr8zhlne5rggey4nmtb,male,literal,,,age,,,"{""Q0"":""35""}"
13,21282,,survey-text,13,333461,0.0-11.0,snr8zhlne5rggey4nmtb,male,literal,,,purpose,,,"{""Q0"":""decision making and scenario judgments""}"
14,7863,,survey-text,14,341327,0.0-12.0,snr8zhlne5rggey4nmtb,male,literal,,,feedback,,,"{""Q0"":""thank you for the study""}"
15,3871,debrief.html,external-html,15,346563,0.0-13.0,snr8zhlne5rggey4nmtb,male,literal,,,,,,
