"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"8009","consent.html","external-html","0","8681","0.0-0.0","8kf4b7vap55uj3a7lsc3","male","battle","","","","","",""
"4243","","image-button-response","1","12931","0.0-1.0","8kf4b7vap55uj3a7lsc3","male","battle","check-1.png","3","check1","","",""
"3305","","image-button-response","2","16241","0.0-2.0","8kf4b7vap55uj3a7lsc3","male","battle","check-2.png","2","check2","","",""
"4527","","instructions","3","20770","0.0-3.0","8kf4b7vap55uj3a7lsc3","male","battle","","","","[{""page_index"":0,""viewing_time"":1236},{""page_index"":1,""viewing_time"":1056},{""page_index"":2,""viewing_time"":1128},{""page_index"":3,""viewing_time"":1104}]","",""
"9209","","html-slider-response","4","29984","0.0-4.0","8kf4b7vap55uj3a7lsc3","male","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","","trial","","45",""
"81429","","survey-text","5","111417","0.0-5.0","8kf4b7vap55uj3a7lsc3","male","battle","","","description","","","{""Q0"":""this type of process so new version i like this verymuch.  the validity is importent of the my career ...""}"
"3267","","survey-likert","6","114689","0.0-6.0-0.0","8kf4b7vap55uj3a7lsc3","male","battle","","","sympathy","","","{""Q0"":6}"
"4261","","survey-likert","7","118954","0.0-6.0-1.0","8kf4b7vap55uj3a7lsc3","male","battle","","","urgent","","","{""Q0"":5}"
"5730","","survey-text","8","124688","0.0-7.0","8kf4b7vap55uj3a7lsc3","male","battle","","","past-donations","","","{""Q0"":""4""}"
"6049","","survey-multi-choice","9","130745","0.0-8.0-0.0","8kf4b7vap55uj3a7lsc3","male","battle","","","self-cancer","","","{""Q0"":""No""}"
"4616","","survey-multi-choice","10","135368","0.0-8.0-1.0","8kf4b7vap55uj3a7lsc3","male","battle","","","ff-cancer","","","{""Q0"":""No""}"
"10550","","survey-multi-choice","11","145946","0.0-9.0","8kf4b7vap55uj3a7lsc3","male","battle","","","demographics","","","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"15489","","survey-text","12","161439","0.0-10.0","8kf4b7vap55uj3a7lsc3","male","battle","","","age","","","{""Q0"":""1980""}"
"14366","","survey-text","13","175808","0.0-11.0","8kf4b7vap55uj3a7lsc3","male","battle","","","purpose","","","{""Q0"":""nice survey i like this.""}"
"15869","","survey-text","14","191680","0.0-12.0","8kf4b7vap55uj3a7lsc3","male","battle","","","feedback","","","{""Q0"":""good communication development""}"
"7439","debrief.html","external-html","15","201759","0.0-13.0","8kf4b7vap55uj3a7lsc3","male","battle","","","","","",""
