,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,8712,consent.html,external-html,0,8804,0.0-0.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,,,,
1,3155,,image-button-response,1,11964,0.0-1.0,mu17lpcsd8fqoe7pxq8l,male,battle,check-1.png,1.0,check1,,,
2,3108,,image-button-response,2,15073,0.0-2.0,mu17lpcsd8fqoe7pxq8l,male,battle,check-2.png,2.0,check2,,,
3,25633,,instructions,3,40707,0.0-3.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,,"[{""page_index"":0,""viewing_time"":5494},{""page_index"":1,""viewing_time"":12924},{""page_index"":2,""viewing_time"":5961},{""page_index"":3,""viewing_time"":1253}]",,
4,34336,,html-slider-response,4,75047,0.0-4.0,mu17lpcsd8fqoe7pxq8l,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,0.0,
5,40597,,survey-text,5,115646,0.0-5.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,description,,,"{""Q0"":""Jason is undergoing rounds of chemo to deal with lymphoma. Extra money is needed to pay for such expenses. ""}"
6,6807,,survey-likert,6,122456,0.0-6.0-0.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,urgent,,,"{""Q0"":6}"
7,3589,,survey-likert,7,126047,0.0-6.0-1.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,sympathy,,,"{""Q0"":6}"
8,5208,,survey-text,8,131257,0.0-7.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,past-donations,,,"{""Q0"":""0""}"
9,4174,,survey-multi-choice,9,135435,0.0-8.0-0.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2690,,survey-multi-choice,10,138128,0.0-8.0-1.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,12412,,survey-multi-choice,11,150551,0.0-9.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,3436,,survey-text,12,153990,0.0-10.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,age,,,"{""Q0"":""29""}"
13,32996,,survey-text,13,186988,0.0-11.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,purpose,,,"{""Q0"":""Possibly peoples inclination to donate to charitable causes based on age and income? ""}"
14,25785,,survey-text,14,212776,0.0-12.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,feedback,,,"{""Q0"":""I would like to think that if my income was higher I would feel in a better position to donate to charities. ""}"
15,14505,debrief.html,external-html,15,227615,0.0-13.0,mu17lpcsd8fqoe7pxq8l,male,battle,,,,,,
