,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,3578,consent.html,external-html,0,3653,0.0-0.0,nycofk9ny3yphpyaqbyg,male,journey,,,,,,
1,1470,,image-button-response,1,5125,0.0-1.0,nycofk9ny3yphpyaqbyg,male,journey,check-1.png,1.0,check1,,,
2,3104,,image-button-response,2,8231,0.0-2.0,nycofk9ny3yphpyaqbyg,male,journey,check-2.png,2.0,check2,,,
3,16423,,instructions,3,24654,0.0-3.0,nycofk9ny3yphpyaqbyg,male,journey,,,,"[{""page_index"":0,""viewing_time"":2893},{""page_index"":1,""viewing_time"":9639},{""page_index"":2,""viewing_time"":2870},{""page_index"":3,""viewing_time"":1020}]",,
4,26704,,html-slider-response,4,51360,0.0-4.0,nycofk9ny3yphpyaqbyg,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,5.0,
5,7768,,survey-text,5,59129,0.0-5.0,nycofk9ny3yphpyaqbyg,male,journey,,,description,,,"{""Q0"":""he is suffering from lymphoma and in need of help""}"
6,4110,,survey-likert,6,63242,0.0-6.0-0.0,nycofk9ny3yphpyaqbyg,male,journey,,,sympathy,,,"{""Q0"":6}"
7,3813,,survey-likert,7,67057,0.0-6.0-1.0,nycofk9ny3yphpyaqbyg,male,journey,,,urgent,,,"{""Q0"":5}"
8,1861,,survey-text,8,68920,0.0-7.0,nycofk9ny3yphpyaqbyg,male,journey,,,past-donations,,,"{""Q0"":""2""}"
9,2830,,survey-multi-choice,9,71752,0.0-8.0-0.0,nycofk9ny3yphpyaqbyg,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,1544,,survey-multi-choice,10,73298,0.0-8.0-1.0,nycofk9ny3yphpyaqbyg,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,5889,,survey-multi-choice,11,79201,0.0-9.0,nycofk9ny3yphpyaqbyg,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,1742,,survey-text,12,80945,0.0-10.0,nycofk9ny3yphpyaqbyg,male,journey,,,age,,,"{""Q0"":""32""}"
13,4544,,survey-text,13,85491,0.0-11.0,nycofk9ny3yphpyaqbyg,male,journey,,,purpose,,,"{""Q0"":""no really sure!""}"
14,5014,,survey-text,14,90507,0.0-12.0,nycofk9ny3yphpyaqbyg,male,journey,,,feedback,,,"{""Q0"":""no thanks!!""}"
15,2534,debrief.html,external-html,15,93231,0.0-13.0,nycofk9ny3yphpyaqbyg,male,journey,,,,,,
