,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,7136,consent.html,external-html,0,7311,0.0-0.0,0xyejbbt19hv548xp84u,male,journey,,,,,,
1,2060,,image-button-response,1,9374,0.0-1.0,0xyejbbt19hv548xp84u,male,journey,check-1.png,1.0,check1,,,
2,3437,,image-button-response,2,12814,0.0-2.0,0xyejbbt19hv548xp84u,male,journey,check-2.png,2.0,check2,,,
3,26832,,instructions,3,39647,0.0-3.0,0xyejbbt19hv548xp84u,male,journey,,,,"[{""page_index"":0,""viewing_time"":5553},{""page_index"":1,""viewing_time"":14727},{""page_index"":2,""viewing_time"":5438},{""page_index"":3,""viewing_time"":1113}]",,
4,31641,,html-slider-response,4,71294,0.0-4.0,0xyejbbt19hv548xp84u,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>",,trial,,0.0,
5,37489,,survey-text,5,108785,0.0-5.0,0xyejbbt19hv548xp84u,male,journey,,,description,,,"{""Q0"":""Jason is suffering from cancer. He about to go on an intensive regimen of chemotherapy and possibly local radiation treatment.  ""}"
6,5709,,survey-likert,6,114498,0.0-6.0-0.0,0xyejbbt19hv548xp84u,male,journey,,,sympathy,,,"{""Q0"":6}"
7,2157,,survey-likert,7,116657,0.0-6.0-1.0,0xyejbbt19hv548xp84u,male,journey,,,urgent,,,"{""Q0"":6}"
8,2184,,survey-text,8,118844,0.0-7.0,0xyejbbt19hv548xp84u,male,journey,,,past-donations,,,"{""Q0"":""0""}"
9,1989,,survey-multi-choice,9,120836,0.0-8.0-0.0,0xyejbbt19hv548xp84u,male,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,1694,,survey-multi-choice,10,122532,0.0-8.0-1.0,0xyejbbt19hv548xp84u,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,7799,,survey-multi-choice,11,130340,0.0-9.0,0xyejbbt19hv548xp84u,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,2638,,survey-text,12,132979,0.0-10.0,0xyejbbt19hv548xp84u,male,journey,,,age,,,"{""Q0"":""34""}"
13,6142,,survey-text,13,139122,0.0-11.0,0xyejbbt19hv548xp84u,male,journey,,,purpose,,,"{""Q0"":""Our generosity ""}"
14,1685,,survey-text,14,140809,0.0-12.0,0xyejbbt19hv548xp84u,male,journey,,,feedback,,,"{""Q0"":""No""}"
15,1249,debrief.html,external-html,15,142323,0.0-13.0,0xyejbbt19hv548xp84u,male,journey,,,,,,
