,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13996,consent.html,external-html,0,14200,0.0-0.0,c290zpvs3wxb8vbtlkwu,female,literal,,,,,,
1,1782,,image-button-response,1,15985,0.0-1.0,c290zpvs3wxb8vbtlkwu,female,literal,check-1.png,1.0,check1,,,
2,2126,,image-button-response,2,18113,0.0-2.0,c290zpvs3wxb8vbtlkwu,female,literal,check-2.png,2.0,check2,,,
3,12960,,instructions,3,31074,0.0-3.0,c290zpvs3wxb8vbtlkwu,female,literal,,,,"[{""page_index"":0,""viewing_time"":2750},{""page_index"":1,""viewing_time"":6553},{""page_index"":2,""viewing_time"":2352},{""page_index"":3,""viewing_time"":1305}]",,
4,72876,,html-slider-response,4,103953,0.0-4.0,c290zpvs3wxb8vbtlkwu,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,63748,,survey-text,5,167705,0.0-5.0,c290zpvs3wxb8vbtlkwu,female,literal,,,description,,,"{""Q0"":""She is under treatment for cancer.  She is very sick.  She has a difficult treatment and recovery program underway right now.  She needs money.""}"
6,4681,,survey-likert,6,172389,0.0-6.0-0.0,c290zpvs3wxb8vbtlkwu,female,literal,,,sympathy,,,"{""Q0"":6}"
7,2226,,survey-likert,7,174618,0.0-6.0-1.0,c290zpvs3wxb8vbtlkwu,female,literal,,,urgent,,,"{""Q0"":5}"
8,3265,,survey-text,8,177884,0.0-7.0,c290zpvs3wxb8vbtlkwu,female,literal,,,past-donations,,,"{""Q0"":""8""}"
9,3539,,survey-multi-choice,9,181427,0.0-8.0-0.0,c290zpvs3wxb8vbtlkwu,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,2238,,survey-multi-choice,10,183666,0.0-8.0-1.0,c290zpvs3wxb8vbtlkwu,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,9370,,survey-multi-choice,11,193043,0.0-9.0,c290zpvs3wxb8vbtlkwu,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
12,55267,,survey-text,12,248313,0.0-10.0,c290zpvs3wxb8vbtlkwu,female,literal,,,age,,,"{""Q0"":""52""}"
13,23278,,survey-text,13,271593,0.0-11.0,c290zpvs3wxb8vbtlkwu,female,literal,,,purpose,,,"{""Q0"":""Seeing how sympathetic people are to cancer victims.""}"
14,6567,,survey-text,14,278161,0.0-12.0,c290zpvs3wxb8vbtlkwu,female,literal,,,feedback,,,"{""Q0"":""Thank you.""}"
15,20017,debrief.html,external-html,15,298443,0.0-13.0,c290zpvs3wxb8vbtlkwu,female,literal,,,,,,
