,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,38705,consent.html,external-html,0,39059,0.0-0.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,,,,
1,5309,,image-button-response,1,44404,0.0-1.0,4nxpoo8xvzcsv0gp8y6f,female,literal,check-1.png,1.0,check1,,,
2,6790,,image-button-response,2,51210,0.0-2.0,4nxpoo8xvzcsv0gp8y6f,female,literal,check-2.png,2.0,check2,,,
3,49661,,instructions,3,100878,0.0-3.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,,"[{""page_index"":0,""viewing_time"":7532},{""page_index"":1,""viewing_time"":30007},{""page_index"":2,""viewing_time"":10471},{""page_index"":3,""viewing_time"":1647}]",,
4,65197,,html-slider-response,4,166090,0.0-4.0,4nxpoo8xvzcsv0gp8y6f,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,43376,,survey-text,5,209479,0.0-5.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,description,,,"{""Q0"":""She's nice and friendly but suffering from an illness""}"
6,8371,,survey-likert,6,217866,0.0-6.0-0.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,urgent,,,"{""Q0"":5}"
7,18468,,survey-likert,7,236346,0.0-6.0-1.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,sympathy,,,"{""Q0"":6}"
8,6640,,survey-text,8,242996,0.0-7.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,past-donations,,,"{""Q0"":""8""}"
9,4267,,survey-multi-choice,9,247280,0.0-8.0-0.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,2924,,survey-multi-choice,10,250222,0.0-8.0-1.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,23852,,survey-multi-choice,11,274189,0.0-9.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,6391,,survey-text,12,280590,0.0-10.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,age,,,"{""Q0"":""36""}"
13,38056,,survey-text,13,318652,0.0-11.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,purpose,,,"{""Q0"":""Opinion on charity/donation""}"
14,10748,,survey-text,14,329405,0.0-12.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,feedback,,,"{""Q0"":""Thank you for having me""}"
15,66711,debrief.html,external-html,15,397482,0.0-13.0,4nxpoo8xvzcsv0gp8y6f,female,literal,,,,,,
