,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,21619,consent.html,external-html,0,21651,0.0-0.0,sxh62m2938s55qdtt4k3,female,journey,,,,,,
1,5768,,image-button-response,1,27423,0.0-1.0,sxh62m2938s55qdtt4k3,female,journey,check-1.png,1.0,check1,,,
2,4477,,image-button-response,2,31902,0.0-2.0,sxh62m2938s55qdtt4k3,female,journey,check-2.png,2.0,check2,,,
3,42827,,instructions,3,74729,0.0-3.0,sxh62m2938s55qdtt4k3,female,journey,,,,"[{""page_index"":0,""viewing_time"":7785},{""page_index"":1,""viewing_time"":27164},{""page_index"":2,""viewing_time"":6744},{""page_index"":3,""viewing_time"":1133}]",,
4,100046,,html-slider-response,4,174776,0.0-4.0,sxh62m2938s55qdtt4k3,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,5.0,
5,170866,,survey-text,5,345644,0.0-5.0,sxh62m2938s55qdtt4k3,female,journey,,,description,,,"{""Q0"":""Jennifer is suffering from stage 2 lymphoma. It's pretty serious and she has to go through chemotherapy and local radiation. Her medical bills and expenses are piling up, so her friend is asking for donations to help her.""}"
6,34061,,survey-likert,6,379707,0.0-6.0-0.0,sxh62m2938s55qdtt4k3,female,journey,,,urgent,,,"{""Q0"":2}"
7,8361,,survey-likert,7,388069,0.0-6.0-1.0,sxh62m2938s55qdtt4k3,female,journey,,,sympathy,,,"{""Q0"":3}"
8,4579,,survey-text,8,392650,0.0-7.0,sxh62m2938s55qdtt4k3,female,journey,,,past-donations,,,"{""Q0"":""0""}"
9,6095,,survey-multi-choice,9,398748,0.0-8.0-0.0,sxh62m2938s55qdtt4k3,female,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,2766,,survey-multi-choice,10,401517,0.0-8.0-1.0,sxh62m2938s55qdtt4k3,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,17543,,survey-multi-choice,11,419071,0.0-9.0,sxh62m2938s55qdtt4k3,female,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,4856,,survey-text,12,423928,0.0-10.0,sxh62m2938s55qdtt4k3,female,journey,,,age,,,"{""Q0"":""34""}"
13,2682,,survey-text,13,426611,0.0-11.0,sxh62m2938s55qdtt4k3,female,journey,,,purpose,,,"{""Q0"":""""}"
14,1550,,survey-text,14,428162,0.0-12.0,sxh62m2938s55qdtt4k3,female,journey,,,feedback,,,"{""Q0"":""""}"
15,12577,debrief.html,external-html,15,440840,0.0-13.0,sxh62m2938s55qdtt4k3,female,journey,,,,,,
