,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,14210,consent.html,external-html,0,14348,0.0-0.0,5l729vofb6t1uvnfha0r,male,journey,,,,,,
1,2092,,image-button-response,1,16455,0.0-1.0,5l729vofb6t1uvnfha0r,male,journey,check-1.png,1.0,check1,,,
2,3258,,image-button-response,2,19720,0.0-2.0,5l729vofb6t1uvnfha0r,male,journey,check-2.png,2.0,check2,,,
3,14785,,instructions,3,34509,0.0-3.0,5l729vofb6t1uvnfha0r,male,journey,,,,"[{""page_index"":0,""viewing_time"":1566},{""page_index"":1,""viewing_time"":9937},{""page_index"":2,""viewing_time"":2048},{""page_index"":3,""viewing_time"":1231}]",,
4,9758,,html-slider-response,4,44275,0.0-4.0,5l729vofb6t1uvnfha0r,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,4.0,
5,26500,,survey-text,5,70782,0.0-5.0,5l729vofb6t1uvnfha0r,male,journey,,,description,,,"{""Q0"":""Going thru a hard time. Needs some help""}"
6,3411,,survey-likert,6,74208,0.0-6.0-0.0,5l729vofb6t1uvnfha0r,male,journey,,,urgent,,,"{""Q0"":5}"
7,1829,,survey-likert,7,76043,0.0-6.0-1.0,5l729vofb6t1uvnfha0r,male,journey,,,sympathy,,,"{""Q0"":4}"
8,3550,,survey-text,8,79599,0.0-7.0,5l729vofb6t1uvnfha0r,male,journey,,,past-donations,,,"{""Q0"":""3""}"
9,3187,,survey-multi-choice,9,82797,0.0-8.0-0.0,5l729vofb6t1uvnfha0r,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3232,,survey-multi-choice,10,86038,0.0-8.0-1.0,5l729vofb6t1uvnfha0r,male,journey,,,self-cancer,,,"{""Q0"":""Prefer not to say""}"
11,11434,,survey-multi-choice,11,97510,0.0-9.0,5l729vofb6t1uvnfha0r,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,4140,,survey-text,12,101657,0.0-10.0,5l729vofb6t1uvnfha0r,male,journey,,,age,,,"{""Q0"":""43""}"
13,2752,,survey-text,13,104413,0.0-11.0,5l729vofb6t1uvnfha0r,male,journey,,,purpose,,,"{""Q0"":""""}"
14,2452,,survey-text,14,106870,0.0-12.0,5l729vofb6t1uvnfha0r,male,journey,,,feedback,,,"{""Q0"":""""}"
15,3628,debrief.html,external-html,15,110842,0.0-13.0,5l729vofb6t1uvnfha0r,male,journey,,,,,,
