,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,45165,consent.html,external-html,0,45267,0.0-0.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,,,,
1,7442,,image-button-response,1,52741,0.0-1.0,xh9w0gtxc0nwyvuw8dxe,male,battle,check-1.png,1.0,check1,,,
2,6257,,image-button-response,2,59003,0.0-2.0,xh9w0gtxc0nwyvuw8dxe,male,battle,check-2.png,2.0,check2,,,
3,59409,,instructions,3,118415,0.0-3.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,,"[{""page_index"":0,""viewing_time"":12757},{""page_index"":1,""viewing_time"":24761},{""page_index"":2,""viewing_time"":17268},{""page_index"":3,""viewing_time"":4616}]",,
4,75727,,html-slider-response,4,194149,0.0-4.0,xh9w0gtxc0nwyvuw8dxe,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mb.png"" class=""main-trial""/>",,trial,,25.0,
5,73162,,survey-text,5,267320,0.0-5.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,description,,,"{""Q0"":""Jason is fighting cancer and is a fighter because of it. He has his friends and his family to support him through this fight.""}"
6,31108,,survey-likert,6,298454,0.0-6.0-0.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,sympathy,,,"{""Q0"":6}"
7,10100,,survey-likert,7,308613,0.0-6.0-1.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,urgent,,,"{""Q0"":6}"
8,17296,,survey-text,8,325968,0.0-7.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,past-donations,,,"{""Q0"":""1""}"
9,9851,,survey-multi-choice,9,335831,0.0-8.0-0.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3877,,survey-multi-choice,10,339769,0.0-8.0-1.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,36057,,survey-multi-choice,11,375907,0.0-9.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,10717,,survey-text,12,386680,0.0-10.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,age,,,"{""Q0"":""28""}"
13,26959,,survey-text,13,413646,0.0-11.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,purpose,,,"{""Q0"":""Honesty""}"
14,6621,,survey-text,14,420275,0.0-12.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,feedback,,,"{""Q0"":""No""}"
15,19866,debrief.html,external-html,15,440395,0.0-13.0,xh9w0gtxc0nwyvuw8dxe,male,battle,,,,,,
