,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13563,consent.html,external-html,0,13723,0.0-0.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,,,,
1,6705,,image-button-response,1,20441,0.0-1.0,oy0mtmxr2llwwo6p8n9j,male,battle,check-1.png,0.0,check1,,,
2,5302,,image-button-response,2,25748,0.0-2.0,oy0mtmxr2llwwo6p8n9j,male,battle,check-2.png,2.0,check2,,,
3,22951,,instructions,3,48701,0.0-3.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,,"[{""page_index"":0,""viewing_time"":9999},{""page_index"":1,""viewing_time"":6716},{""page_index"":2,""viewing_time"":4200},{""page_index"":3,""viewing_time"":2035}]",,
4,67961,,html-slider-response,4,116665,0.0-4.0,oy0mtmxr2llwwo6p8n9j,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,40.0,
5,56148,,survey-text,5,172817,0.0-5.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,description,,,"{""Q0"":""jasons situation is he feel so sentiment with my friend""}"
6,8166,,survey-likert,6,180988,0.0-6.0-0.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,sympathy,,,"{""Q0"":5}"
7,9071,,survey-likert,7,190062,0.0-6.0-1.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,urgent,,,"{""Q0"":6}"
8,9850,,survey-text,8,199914,0.0-7.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,past-donations,,,"{""Q0"":""3""}"
9,6643,,survey-multi-choice,9,206563,0.0-8.0-0.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,ff-cancer,,,"{""Q0"":""No""}"
10,5523,,survey-multi-choice,10,212090,0.0-8.0-1.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,18637,,survey-multi-choice,11,230736,0.0-9.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,6876,,survey-text,12,237615,0.0-10.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,age,,,"{""Q0"":""30""}"
13,6014,,survey-text,13,243631,0.0-11.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,purpose,,,"{""Q0"":""""}"
14,39982,,survey-text,14,283617,0.0-12.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,feedback,,,"{""Q0"":""this survey was an heart touching survey""}"
15,5311,debrief.html,external-html,15,289213,0.0-13.0,oy0mtmxr2llwwo6p8n9j,male,battle,,,,,,
